X;ano;cbo_2002;grau_instrucao_apos_2005;id_municipio;sigla_uf;mulher;raca_cor;tempo_emprego;valor_remuneracao_dezembro;idade;idade2;graduacao;mestrado;doutorado;sp;log_Sal;SEXO_UF;homem_branco_sp;homem_preto_sp;mulher_branca_sp;mulher_preta_sp;homem_branco_mg;homem_preto_mg;mulher_branca_mg;mulher_preta_mg;Tempo_emprego2;Grau_instrucao;mestrado completo;mestrado_completo;graduacao_completa;grau_instrucao;capital
954;2019;251205;9;3548708;SP;0;0;108,7;6929,5;37;1369;1;0;0;1;8,84;0 0 1;1;0;0;0;0;0;0;0;11815,69;1 0 0;0;0;1;0;0
955;2019;251205;9;3548708;SP;1;0;91,9;7073,88;32;1024;1;0;0;1;8,86;1 0 1;0;0;1;0;0;0;0;0;8445,61;1 0 0;0;0;1;0;0
956;2019;251205;9;3548708;SP;0;0;223,7;14690,51;50;2500;1;0;0;1;9,59;0 0 1;1;0;0;0;0;0;0;0;50041,69;1 0 0;0;0;1;0;0
957;2019;251205;9;3548708;SP;1;0;232,4;10655;45;2025;1;0;0;1;9,27;1 0 1;0;0;1;0;0;0;0;0;54009,76;1 0 0;0;0;1;0;0
958;2019;251205;9;3548708;SP;0;0;219,9;13291,59;50;2500;1;0;0;1;9,49;0 0 1;1;0;0;0;0;0;0;0;48356,01;1 0 0;0;0;1;0;0
959;2019;251205;9;3548708;SP;0;0;85,6;4977,15;35;1225;1;0;0;1;8,51;0 0 1;1;0;0;0;0;0;0;0;7327,36;1 0 0;0;0;1;0;0
960;2019;251205;9;3548708;SP;0;0;16,7;8543,14;45;2025;1;0;0;1;9,05;0 0 1;1;0;0;0;0;0;0;0;278,89;1 0 0;0;0;1;0;0
961;2019;251205;9;3548708;SP;1;0;109,3;4664,07;33;1089;1;0;0;1;8,45;1 0 1;0;0;1;0;0;0;0;0;11946,49;1 0 0;0;0;1;0;0
962;2019;251205;9;3548708;SP;1;0;166,9;11272,05;48;2304;1;0;0;1;9,33;1 0 1;0;0;1;0;0;0;0;0;27855,61;1 0 0;0;0;1;0;0
963;2019;251205;9;3548708;SP;0;0;111,9;11352,28;41;1681;1;0;0;1;9,34;0 0 1;1;0;0;0;0;0;0;0;12521,61;1 0 0;0;0;1;0;0
964;2019;251205;9;3548708;SP;0;0;365;8943,17;50;2500;1;0;0;1;9,10;0 0 1;1;0;0;0;0;0;0;0;133225;1 0 0;0;0;1;0;0
965;2019;251205;9;3548708;SP;0;0;144,9;10747,45;44;1936;1;0;0;1;9,28;0 0 1;1;0;0;0;0;0;0;0;20996,01;1 0 0;0;0;1;0;0
966;2019;251205;9;3548708;SP;0;0;223,7;9537,38;48;2304;1;0;0;1;9,16;0 0 1;1;0;0;0;0;0;0;0;50041,69;1 0 0;0;0;1;0;0
967;2019;251205;9;3548708;SP;1;0;103,9;8089,14;33;1089;1;0;0;1;9,00;1 0 1;0;0;1;0;0;0;0;0;10795,21;1 0 0;0;0;1;0;0
968;2019;251205;9;3548708;SP;0;0;229,2;12888,39;44;1936;1;0;0;1;9,46;0 0 1;1;0;0;0;0;0;0;0;52532,64;1 0 0;0;0;1;0;0
969;2019;251205;9;3548708;SP;1;0;139,3;9416,57;42;1764;1;0;0;1;9,15;1 0 1;0;0;1;0;0;0;0;0;19404,49;1 0 0;0;0;1;0;0
970;2019;251205;9;3548708;SP;0;0;390,8;11591,35;51;2601;1;0;0;1;9,36;0 0 1;1;0;0;0;0;0;0;0;152724,64;1 0 0;0;0;1;0;0
971;2019;251205;9;3548708;SP;1;0;22,8;8864,5;40;1600;1;0;0;1;9,09;1 0 1;0;0;1;0;0;0;0;0;519,84;1 0 0;0;0;1;0;0
972;2019;251205;9;3548708;SP;0;0;228,9;13879,67;43;1849;1;0;0;1;9,54;0 0 1;1;0;0;0;0;0;0;0;52395,21;1 0 0;0;0;1;0;0
973;2019;251205;9;3548708;SP;0;0;237,7;14549,16;49;2401;1;0;0;1;9,59;0 0 1;1;0;0;0;0;0;0;0;56501,29;1 0 0;0;0;1;0;0
974;2019;251205;9;3548708;SP;0;0;173,6;10533,67;30;900;1;0;0;1;9,26;0 0 1;1;0;0;0;0;0;0;0;30136,96;1 0 0;0;0;1;0;0
975;2019;251205;9;3548708;SP;1;0;10,5;9680;39;1521;1;0;0;1;9,18;1 0 1;0;0;1;0;0;0;0;0;110,25;1 0 0;0;0;1;0;0
976;2019;251205;9;3548708;SP;0;0;293,4;7553,29;38;1444;1;0;0;1;8,93;0 0 1;1;0;0;0;0;0;0;0;86083,56;1 0 0;0;0;1;0;0
978;2019;251205;9;3548708;SP;1;0;94,7;7948,38;32;1024;1;0;0;1;8,98;1 0 1;0;0;1;0;0;0;0;0;8968,09;1 0 0;0;0;1;0;0
979;2019;251205;9;3548708;SP;0;0;24,8;7388,59;30;900;1;0;0;1;8,91;0 0 1;1;0;0;0;0;0;0;0;615,04;1 0 0;0;0;1;0;0
980;2019;251205;9;3548708;SP;1;0;78,4;3437,86;37;1369;1;0;0;1;8,14;1 0 1;0;0;1;0;0;0;0;0;6146,56;1 0 0;0;0;1;0;0
981;2019;251205;9;3548708;SP;1;0;26,7;4998,05;26;676;1;0;0;1;8,52;1 0 1;0;0;1;0;0;0;0;0;712,89;1 0 0;0;0;1;0;0
982;2019;251205;9;3548708;SP;1;0;78,6;2646,99;26;676;1;0;0;1;7,88;1 0 1;0;0;1;0;0;0;0;0;6177,96;1 0 0;0;0;1;0;0
983;2019;251205;9;3548708;SP;1;0;145,8;10468,21;39;1521;1;0;0;1;9,26;1 0 1;0;0;1;0;0;0;0;0;21257,64;1 0 0;0;0;1;0;0
984;2019;251205;9;3548708;SP;1;0;395;11681,07;51;2601;1;0;0;1;9,37;1 0 1;0;0;1;0;0;0;0;0;156025;1 0 0;0;0;1;0;0
986;2019;251205;9;3548708;SP;0;0;101,4;11195,52;38;1444;1;0;0;1;9,32;0 0 1;1;0;0;0;0;0;0;0;10281,96;1 0 0;0;0;1;0;0
987;2019;251205;9;3548708;SP;0;0;212,4;11617,78;44;1936;1;0;0;1;9,36;0 0 1;1;0;0;0;0;0;0;0;45113,76;1 0 0;0;0;1;0;0
988;2019;251205;9;3548708;SP;0;0;95,7;7681,88;33;1089;1;0;0;1;8,95;0 0 1;1;0;0;0;0;0;0;0;9158,49;1 0 0;0;0;1;0;0
989;2019;251205;9;3548708;SP;0;0;227,7;13532,03;49;2401;1;0;0;1;9,51;0 0 1;1;0;0;0;0;0;0;0;51847,29;1 0 0;0;0;1;0;0
991;2019;251205;9;3548708;SP;0;0;95,8;13456,5;41;1681;1;0;0;1;9,51;0 0 1;1;0;0;0;0;0;0;0;9177,64;1 0 0;0;0;1;0;0
992;2019;251205;9;3548708;SP;1;0;95,3;23119,08;36;1296;1;0;0;1;10,05;1 0 1;0;0;1;0;0;0;0;0;9082,09;1 0 0;0;0;1;0;0
993;2019;251205;9;3548708;SP;1;0;115,6;6981,23;46;2116;1;0;0;1;8,85;1 0 1;0;0;1;0;0;0;0;0;13363,36;1 0 0;0;0;1;0;0
994;2019;251205;9;3548708;SP;0;0;89,9;9649,13;40;1600;1;0;0;1;9,17;0 0 1;1;0;0;0;0;0;0;0;8082,01;1 0 0;0;0;1;0;0
995;2019;251205;9;3548708;SP;0;1;0,9;7004,74;36;1296;1;0;0;1;8,85;0 1 1;0;1;0;0;0;0;0;0;0,81;1 0 0;0;0;1;0;0
996;2019;251205;9;3548708;SP;1;0;256,6;13664,95;48;2304;1;0;0;1;9,52;1 0 1;0;0;1;0;0;0;0;0;65843,56;1 0 0;0;0;1;0;0
997;2019;251205;9;3548708;SP;0;1;281,5;11292,95;37;1369;1;0;0;1;9,33;0 1 1;0;1;0;0;0;0;0;0;79242,25;1 0 0;0;0;1;0;0
998;2019;251205;9;3548708;SP;1;0;16,7;6049,12;29;841;1;0;0;1;8,71;1 0 1;0;0;1;0;0;0;0;0;278,89;1 0 0;0;0;1;0;0
999;2019;251205;9;3548708;SP;0;0;3,2;4431,49;21;441;1;0;0;1;8,40;0 0 1;1;0;0;0;0;0;0;0;10,24;1 0 0;0;0;1;0;0
1000;2019;251205;9;3548708;SP;0;0;108,6;8323,33;37;1369;1;0;0;1;9,03;0 0 1;1;0;0;0;0;0;0;0;11793,96;1 0 0;0;0;1;0;0
1001;2019;251205;9;3548708;SP;1;0;30,1;3438,19;35;1225;1;0;0;1;8,14;1 0 1;0;0;1;0;0;0;0;0;906,01;1 0 0;0;0;1;0;0
1002;2019;251205;9;3548708;SP;1;1;16,7;4444,44;27;729;1;0;0;1;8,40;1 1 1;0;0;0;1;0;0;0;0;278,89;1 0 0;0;0;1;0;0
1003;2019;251205;9;3548708;SP;0;0;108,7;6319,36;31;961;1;0;0;1;8,75;0 0 1;1;0;0;0;0;0;0;0;11815,69;1 0 0;0;0;1;0;0
1004;2019;251205;9;3548708;SP;1;0;12,6;2836,9;26;676;1;0;0;1;7,95;1 0 1;0;0;1;0;0;0;0;0;158,76;1 0 0;0;0;1;0;0
1005;2019;251205;9;3548708;SP;1;0;126,9;9400,44;40;1600;1;0;0;1;9,15;1 0 1;0;0;1;0;0;0;0;0;16103,61;1 0 0;0;0;1;0;0
1006;2019;251205;9;3548708;SP;1;0;16,7;6366,57;33;1089;1;0;0;1;8,76;1 0 1;0;0;1;0;0;0;0;0;278,89;1 0 0;0;0;1;0;0
1007;2019;251205;9;3548708;SP;0;0;293,4;9190,44;38;1444;1;0;0;1;9,13;0 0 1;1;0;0;0;0;0;0;0;86083,56;1 0 0;0;0;1;0;0
1008;2019;251205;9;3548708;SP;0;0;140,4;11072,92;37;1369;1;0;0;1;9,31;0 0 1;1;0;0;0;0;0;0;0;19712,16;1 0 0;0;0;1;0;0
1009;2019;251205;9;3548708;SP;0;0;166,9;10216,27;42;1764;1;0;0;1;9,23;0 0 1;1;0;0;0;0;0;0;0;27855,61;1 0 0;0;0;1;0;0
1010;2019;251205;9;3548708;SP;1;0;16,7;6146,23;30;900;1;0;0;1;8,72;1 0 1;0;0;1;0;0;0;0;0;278,89;1 0 0;0;0;1;0;0
1011;2019;251205;9;3548708;SP;0;0;82,8;12899,32;38;1444;1;0;0;1;9,46;0 0 1;1;0;0;0;0;0;0;0;6855,84;1 0 0;0;0;1;0;0
1012;2019;251205;9;3548807;SP;1;0;98,3;14140,21;36;1296;1;0;0;1;9,56;1 0 1;0;0;1;0;0;0;0;0;9662,89;1 0 0;0;0;1;0;0
1013;2019;251205;9;3548807;SP;1;0;34,8;10309,31;26;676;1;0;0;1;9,24;1 0 1;0;0;1;0;0;0;0;0;1211,04;1 0 0;0;0;1;0;0
1014;2019;251205;9;3548807;SP;1;0;23,9;14207,55;39;1521;1;0;0;1;9,56;1 0 1;0;0;1;0;0;0;0;0;571,21;1 0 0;0;0;1;0;0
1015;2019;251205;9;3548807;SP;1;0;52,9;2658;41;1681;1;0;0;1;7,89;1 0 1;0;0;1;0;0;0;0;0;2798,41;1 0 0;0;0;1;0;0
1017;2019;251205;9;3548906;SP;0;0;6,4;12827,92;37;1369;1;0;0;1;9,46;0 0 1;1;0;0;0;0;0;0;0;40,96;1 0 0;0;0;1;0;0
1018;2019;251205;9;3548906;SP;0;0;86,2;9569,91;29;841;1;0;0;1;9,17;0 0 1;1;0;0;0;0;0;0;0;7430,44;1 0 0;0;0;1;0;0
1019;2019;251205;9;3548906;SP;0;1;65,7;7900,58;37;1369;1;0;0;1;8,97;0 1 1;0;1;0;0;0;0;0;0;4316,49;1 0 0;0;0;1;0;0
1021;2019;251205;9;3548906;SP;0;1;182,8;10839,99;38;1444;1;0;0;1;9,29;0 1 1;0;1;0;0;0;0;0;0;33415,84;1 0 0;0;0;1;0;0
1022;2019;251205;9;3549805;SP;0;0;388,4;20956,73;71;5041;1;0;0;1;9,95;0 0 1;1;0;0;0;0;0;0;0;150854,56;1 0 0;0;0;1;0;0
1025;2019;251205;9;3549805;SP;1;1;14,7;5084,54;31;961;1;0;0;1;8,53;1 1 1;0;0;0;1;0;0;0;0;216,09;1 0 0;0;0;1;0;0
1029;2019;251205;9;3549904;SP;1;1;283,2;6971,46;47;2209;1;0;0;1;8,85;1 1 1;0;0;0;1;0;0;0;0;80202,24;1 0 0;0;0;1;0;0
1030;2019;251205;9;3549904;SP;0;0;6,4;7906,9;50;2500;1;0;0;1;8,98;0 0 1;1;0;0;0;0;0;0;0;40,96;1 0 0;0;0;1;0;0
1032;2019;251205;9;3549904;SP;0;0;115,6;3632,29;32;1024;1;0;0;1;8,20;0 0 1;1;0;0;0;0;0;0;0;13363,36;1 0 0;0;0;1;0;0
1033;2019;251205;9;3549904;SP;1;0;5,2;4156,9;52;2704;1;0;0;1;8,33;1 0 1;0;0;1;0;0;0;0;0;27,04;1 0 0;0;0;1;0;0
1034;2019;251205;9;3549904;SP;0;0;29,8;3628;30;900;1;0;0;1;8,20;0 0 1;1;0;0;0;0;0;0;0;888,04;1 0 0;0;0;1;0;0
1036;2019;251205;9;3549904;SP;1;0;32,4;4444,13;26;676;1;0;0;1;8,40;1 0 1;0;0;1;0;0;0;0;0;1049,76;1 0 0;0;0;1;0;0
1041;2019;251205;9;3549904;SP;1;0;221,4;16465,45;43;1849;1;0;0;1;9,71;1 0 1;0;0;1;0;0;0;0;0;49017,96;1 0 0;0;0;1;0;0
1044;2019;251205;9;3550308;SP;0;0;9,9;8318,19;25;625;1;0;0;1;9,03;0 0 1;1;0;0;0;0;0;0;0;98,01;1 0 0;0;0;1;0;1
1048;2019;251205;9;3550308;SP;1;0;109,8;7906,98;32;1024;1;0;0;1;8,98;1 0 1;0;0;1;0;0;0;0;0;12056,04;1 0 0;0;0;1;0;1
1051;2019;251205;9;3550308;SP;0;0;7,9;3023,7;25;625;1;0;0;1;8,01;0 0 1;1;0;0;0;0;0;0;0;62,41;1 0 0;0;0;1;0;1
1052;2019;251205;9;3550308;SP;0;1;6,3;2074,8;24;576;1;0;0;1;7,64;0 1 1;0;1;0;0;0;0;0;0;39,69;1 0 0;0;0;1;0;1
1053;2019;251205;9;3550308;SP;0;0;56,2;20557,24;31;961;1;0;0;1;9,93;0 0 1;1;0;0;0;0;0;0;0;3158,44;1 0 0;0;0;1;0;1
1054;2019;251205;9;3550308;SP;1;0;241,4;12881,24;39;1521;1;0;0;1;9,46;1 0 1;0;0;1;0;0;0;0;0;58273,96;1 0 0;0;0;1;0;1
1055;2019;251205;9;3550308;SP;1;1;17,4;3831,9;25;625;1;0;0;1;8,25;1 1 1;0;0;0;1;0;0;0;0;302,76;1 0 0;0;0;1;0;1
1056;2019;251205;9;3550308;SP;0;0;59,9;52760,02;41;1681;1;0;0;1;10,87;0 0 1;1;0;0;0;0;0;0;0;3588,01;1 0 0;0;0;1;0;1
1057;2019;251205;9;3550308;SP;0;0;19,5;12000;28;784;1;0;0;1;9,39;0 0 1;1;0;0;0;0;0;0;0;380,25;1 0 0;0;0;1;0;1
1058;2019;251205;9;3550308;SP;0;0;147,9;7943,75;36;1296;1;0;0;1;8,98;0 0 1;1;0;0;0;0;0;0;0;21874,41;1 0 0;0;0;1;0;1
1059;2019;251205;9;3550308;SP;0;0;42,9;4150;25;625;1;0;0;1;8,33;0 0 1;1;0;0;0;0;0;0;0;1840,41;1 0 0;0;0;1;0;1
1060;2019;251205;9;3550308;SP;1;0;18,8;4154,68;36;1296;1;0;0;1;8,33;1 0 1;0;0;1;0;0;0;0;0;353,44;1 0 0;0;0;1;0;1
1061;2019;251205;9;3550308;SP;1;1;3,9;8069,99;38;1444;1;0;0;1;9,00;1 1 1;0;0;0;1;0;0;0;0;15,21;1 0 0;0;0;1;0;1
1063;2019;251205;9;3550308;SP;1;0;11,9;2912;34;1156;1;0;0;1;7,98;1 0 1;0;0;1;0;0;0;0;0;141,61;1 0 0;0;0;1;0;1
1064;2019;251205;9;3550308;SP;1;1;110,9;4109,05;44;1936;1;0;0;1;8,32;1 1 1;0;0;0;1;0;0;0;0;12298,81;1 0 0;0;0;1;0;1
1065;2019;251205;9;3550308;SP;0;1;70,9;6586,67;34;1156;1;0;0;1;8,79;0 1 1;0;1;0;0;0;0;0;0;5026,81;1 0 0;0;0;1;0;1
1066;2019;251205;10;3550308;SP;0;0;15,8;12949,67;31;961;0;1;0;1;9,47;0 0 1;1;0;0;0;0;0;0;0;249,64;0 1 0;1;1;0;1;1
1069;2019;251205;9;3550308;SP;0;0;107,1;97727,8;38;1444;1;0;0;1;11,49;0 0 1;1;0;0;0;0;0;0;0;11470,41;1 0 0;0;0;1;0;1
1070;2019;251205;11;3550308;SP;1;0;165,3;8876,02;38;1444;0;1;1;1;9,09;1 0 1;0;0;1;0;0;0;0;0;27324,09;0 0 1;1;1;0;1;1
1071;2019;251205;9;3550308;SP;1;1;2,2;1358,86;19;361;1;0;0;1;7,21;1 1 1;0;0;0;1;0;0;0;0;4,84;1 0 0;0;0;1;0;1
1073;2019;251205;9;3550308;SP;0;0;21,1;4053,33;27;729;1;0;0;1;8,31;0 0 1;1;0;0;0;0;0;0;0;445,21;1 0 0;0;0;1;0;1
1074;2019;251205;10;3550308;SP;0;0;9,6;22738,92;33;1089;0;1;0;1;10,03;0 0 1;1;0;0;0;0;0;0;0;92,16;0 1 0;1;1;0;1;1
1076;2019;251205;9;3550308;SP;0;0;7,7;12094,8;41;1681;1;0;0;1;9,40;0 0 1;1;0;0;0;0;0;0;0;59,29;1 0 0;0;0;1;0;1
1077;2019;251205;9;3550308;SP;0;0;101,7;10907,24;31;961;1;0;0;1;9,30;0 0 1;1;0;0;0;0;0;0;0;10342,89;1 0 0;0;0;1;0;1
1078;2019;251205;9;3550308;SP;1;0;124,9;4394,34;37;1369;1;0;0;1;8,39;1 0 1;0;0;1;0;0;0;0;0;15600,01;1 0 0;0;0;1;0;1
1080;2019;251205;9;3550308;SP;1;0;124,9;9673,2;32;1024;1;0;0;1;9,18;1 0 1;0;0;1;0;0;0;0;0;15600,01;1 0 0;0;0;1;0;1
1081;2019;251205;9;3550308;SP;1;0;155,2;13717,26;40;1600;1;0;0;1;9,53;1 0 1;0;0;1;0;0;0;0;0;24087,04;1 0 0;0;0;1;0;1
1082;2019;251205;9;3550308;SP;1;0;57,9;6065,45;46;2116;1;0;0;1;8,71;1 0 1;0;0;1;0;0;0;0;0;3352,41;1 0 0;0;0;1;0;1
1084;2019;251205;9;3550308;SP;0;0;160,5;10206,76;45;2025;1;0;0;1;9,23;0 0 1;1;0;0;0;0;0;0;0;25760,25;1 0 0;0;0;1;0;1
1085;2019;251205;9;3550308;SP;1;0;18,1;4778;35;1225;1;0;0;1;8,47;1 0 1;0;0;1;0;0;0;0;0;327,61;1 0 0;0;0;1;0;1
1087;2019;251205;9;3550308;SP;1;1;7,5;10762,67;34;1156;1;0;0;1;9,28;1 1 1;0;0;0;1;0;0;0;0;56,25;1 0 0;0;0;1;0;1
1088;2019;251205;9;3550308;SP;1;0;71,7;7971,89;33;1089;1;0;0;1;8,98;1 0 1;0;0;1;0;0;0;0;0;5140,89;1 0 0;0;0;1;0;1
1089;2019;251205;10;3550308;SP;0;0;12,9;6705,4;26;676;0;1;0;1;8,81;0 0 1;1;0;0;0;0;0;0;0;166,41;0 1 0;1;1;0;1;1
1090;2019;251205;9;3550308;SP;0;0;102,3;80245,34;43;1849;1;0;0;1;11,29;0 0 1;1;0;0;0;0;0;0;0;10465,29;1 0 0;0;0;1;0;1
1092;2019;251205;9;3550308;SP;1;1;1,8;8407,24;30;900;1;0;0;1;9,04;1 1 1;0;0;0;1;0;0;0;0;3,24;1 0 0;0;0;1;0;1
1093;2019;251205;9;3550308;SP;1;0;13,7;5040,18;26;676;1;0;0;1;8,53;1 0 1;0;0;1;0;0;0;0;0;187,69;1 0 0;0;0;1;0;1
1094;2019;251205;9;3550308;SP;0;0;83,9;10124;30;900;1;0;0;1;9,22;0 0 1;1;0;0;0;0;0;0;0;7039,21;1 0 0;0;0;1;0;1
1097;2019;251205;9;3550308;SP;1;0;71,9;16640;32;1024;1;0;0;1;9,72;1 0 1;0;0;1;0;0;0;0;0;5169,61;1 0 0;0;0;1;0;1
1098;2019;251205;9;3550308;SP;1;0;121,6;6612,25;39;1521;1;0;0;1;8,80;1 0 1;0;0;1;0;0;0;0;0;14786,56;1 0 0;0;0;1;0;1
1099;2019;251205;9;3550308;SP;1;1;1,9;3000;23;529;1;0;0;1;8,01;1 1 1;0;0;0;1;0;0;0;0;3,61;1 0 0;0;0;1;0;1
1101;2019;251205;10;3550308;SP;0;0;65,6;25325,93;29;841;0;1;0;1;10,14;0 0 1;1;0;0;0;0;0;0;0;4303,36;0 1 0;1;1;0;1;1
1102;2019;251205;10;3550308;SP;0;0;14,5;19775,3;41;1681;0;1;0;1;9,89;0 0 1;1;0;0;0;0;0;0;0;210,25;0 1 0;1;1;0;1;1
1103;2019;251205;9;3550308;SP;0;0;0,6;6000;26;676;1;0;0;1;8,70;0 0 1;1;0;0;0;0;0;0;0;0,36;1 0 0;0;0;1;0;1
1104;2019;251205;9;3550308;SP;0;0;147,9;8799,09;39;1521;1;0;0;1;9,08;0 0 1;1;0;0;0;0;0;0;0;21874,41;1 0 0;0;0;1;0;1
1105;2019;251205;9;3550308;SP;1;0;16,9;5514,07;28;784;1;0;0;1;8,62;1 0 1;0;0;1;0;0;0;0;0;285,61;1 0 0;0;0;1;0;1
1107;2019;251205;9;3550308;SP;1;0;94,2;13911,51;35;1225;1;0;0;1;9,54;1 0 1;0;0;1;0;0;0;0;0;8873,64;1 0 0;0;0;1;0;1
1108;2019;251205;9;3550308;SP;0;0;49,9;3208,9;25;625;1;0;0;1;8,07;0 0 1;1;0;0;0;0;0;0;0;2490,01;1 0 0;0;0;1;0;1
1111;2019;251205;9;3550308;SP;0;1;4,9;5175;39;1521;1;0;0;1;8,55;0 1 1;0;1;0;0;0;0;0;0;24,01;1 0 0;0;0;1;0;1
1112;2019;251205;9;3550308;SP;0;1;2,9;9350;22;484;1;0;0;1;9,14;0 1 1;0;1;0;0;0;0;0;0;8,41;1 0 0;0;0;1;0;1
1113;2019;251205;9;3550308;SP;0;0;14,4;5040,17;26;676;1;0;0;1;8,53;0 0 1;1;0;0;0;0;0;0;0;207,36;1 0 0;0;0;1;0;1
1114;2019;251205;9;3550308;SP;0;0;11,9;12000;33;1089;1;0;0;1;9,39;0 0 1;1;0;0;0;0;0;0;0;141,61;1 0 0;0;0;1;0;1
1115;2019;251205;9;3550308;SP;1;0;21,6;3660,9;26;676;1;0;0;1;8,21;1 0 1;0;0;1;0;0;0;0;0;466,56;1 0 0;0;0;1;0;1
1116;2019;251205;9;3550308;SP;0;0;18,8;11000;27;729;1;0;0;1;9,31;0 0 1;1;0;0;0;0;0;0;0;353,44;1 0 0;0;0;1;0;1
1117;2019;251205;9;3550308;SP;0;0;84,5;11467,51;36;1296;1;0;0;1;9,35;0 0 1;1;0;0;0;0;0;0;0;7140,25;1 0 0;0;0;1;0;1
1118;2019;251205;10;3550308;SP;1;0;129,9;24735,71;38;1444;0;1;0;1;10,12;1 0 1;0;0;1;0;0;0;0;0;16874,01;0 1 0;1;1;0;1;1
1119;2019;251205;9;3550308;SP;1;0;15,6;3330,08;28;784;1;0;0;1;8,11;1 0 1;0;0;1;0;0;0;0;0;243,36;1 0 0;0;0;1;0;1
1120;2019;251205;9;3550308;SP;0;0;236,9;12352,09;52;2704;1;0;0;1;9,42;0 0 1;1;0;0;0;0;0;0;0;56121,61;1 0 0;0;0;1;0;1
1121;2019;251205;9;3550308;SP;0;0;101,4;6400,29;43;1849;1;0;0;1;8,76;0 0 1;1;0;0;0;0;0;0;0;10281,96;1 0 0;0;0;1;0;1
1123;2019;251205;9;3550308;SP;0;1;101,4;6400,29;35;1225;1;0;0;1;8,76;0 1 1;0;1;0;0;0;0;0;0;10281,96;1 0 0;0;0;1;0;1
1124;2019;251205;9;3550308;SP;0;0;28,6;21169,68;32;1024;1;0;0;1;9,96;0 0 1;1;0;0;0;0;0;0;0;817,96;1 0 0;0;0;1;0;1
1125;2019;251205;9;3550308;SP;1;0;33,9;3930,95;20;400;1;0;0;1;8,28;1 0 1;0;0;1;0;0;0;0;0;1149,21;1 0 0;0;0;1;0;1
1127;2019;251205;9;3550308;SP;1;1;10,5;1442,91;24;576;1;0;0;1;7,27;1 1 1;0;0;0;1;0;0;0;0;110,25;1 0 0;0;0;1;0;1
1128;2019;251205;9;3550308;SP;1;0;78,6;8283,23;36;1296;1;0;0;1;9,02;1 0 1;0;0;1;0;0;0;0;0;6177,96;1 0 0;0;0;1;0;1
1129;2019;251205;9;3550308;SP;1;0;76,6;6157,33;34;1156;1;0;0;1;8,73;1 0 1;0;0;1;0;0;0;0;0;5867,56;1 0 0;0;0;1;0;1
1130;2019;251205;9;3550308;SP;0;1;7,3;1388,15;32;1024;1;0;0;1;7,24;0 1 1;0;1;0;0;0;0;0;0;53,29;1 0 0;0;0;1;0;1
1131;2019;251205;9;3550308;SP;1;1;1,8;3202;27;729;1;0;0;1;8,07;1 1 1;0;0;0;1;0;0;0;0;3,24;1 0 0;0;0;1;0;1
1132;2019;251205;10;3550308;SP;1;0;36,8;3584;31;961;0;1;0;1;8,18;1 0 1;0;0;1;0;0;0;0;0;1354,24;0 1 0;1;1;0;1;1
1133;2019;251205;9;3550308;SP;1;0;19,7;5040,18;26;676;1;0;0;1;8,53;1 0 1;0;0;1;0;0;0;0;0;388,09;1 0 0;0;0;1;0;1
1134;2019;251205;10;3550308;SP;1;0;67,9;22322,42;29;841;0;1;0;1;10,01;1 0 1;0;0;1;0;0;0;0;0;4610,41;0 1 0;1;1;0;1;1
1135;2019;251205;9;3550308;SP;1;0;61,5;6339,08;28;784;1;0;0;1;8,75;1 0 1;0;0;1;0;0;0;0;0;3782,25;1 0 0;0;0;1;0;1
1136;2019;251205;9;3550308;SP;0;0;448,9;19601,3;65;4225;1;0;0;1;9,88;0 0 1;1;0;0;0;0;0;0;0;201511,21;1 0 0;0;0;1;0;1
1137;2019;251205;9;3550308;SP;0;0;273,9;4660,97;42;1764;1;0;0;1;8,45;0 0 1;1;0;0;0;0;0;0;0;75021,21;1 0 0;0;0;1;0;1
1140;2019;251205;9;3550308;SP;0;0;275,9;11830,21;53;2809;1;0;0;1;9,38;0 0 1;1;0;0;0;0;0;0;0;76120,81;1 0 0;0;0;1;0;1
1141;2019;251205;9;3550308;SP;1;0;64,4;4774,71;36;1296;1;0;0;1;8,47;1 0 1;0;0;1;0;0;0;0;0;4147,36;1 0 0;0;0;1;0;1
1142;2019;251205;9;3550308;SP;0;0;8,7;10000;34;1156;1;0;0;1;9,21;0 0 1;1;0;0;0;0;0;0;0;75,69;1 0 0;0;0;1;0;1
1143;2019;251205;9;3550308;SP;0;0;16,8;4505,16;27;729;1;0;0;1;8,41;0 0 1;1;0;0;0;0;0;0;0;282,24;1 0 0;0;0;1;0;1
1144;2019;251205;9;3550308;SP;1;1;15,4;3969;25;625;1;0;0;1;8,29;1 1 1;0;0;0;1;0;0;0;0;237,16;1 0 0;0;0;1;0;1
1145;2019;251205;9;3550308;SP;1;1;5,2;5338,2;30;900;1;0;0;1;8,58;1 1 1;0;0;0;1;0;0;0;0;27,04;1 0 0;0;0;1;0;1
1146;2019;251205;9;3550308;SP;1;0;2,7;4500;24;576;1;0;0;1;8,41;1 0 1;0;0;1;0;0;0;0;0;7,29;1 0 0;0;0;1;0;1
1147;2019;251205;9;3550308;SP;1;0;27,9;4500;26;676;1;0;0;1;8,41;1 0 1;0;0;1;0;0;0;0;0;778,41;1 0 0;0;0;1;0;1
1149;2019;251205;9;3550308;SP;1;1;127,8;6783,82;32;1024;1;0;0;1;8,82;1 1 1;0;0;0;1;0;0;0;0;16332,84;1 0 0;0;0;1;0;1
